Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1,
Sample Interval,0.01,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.2
Label,,
TIME,CH1,CH2
-4.000e-02,0,-0.012
-3.000e-02,0.008,-0.004
-2.000e-02,-0.008,0.004
-1.000e-02,-0.008,-0.004
-3.123e-17,0.432,0.068
1.000e-02,0.856,0.124
2.000e-02,0.872,0.124
3.000e-02,0.872,0.124
4.000e-02,1.312,0.204
5.000e-02,1.616,0.364
6.000e-02,1.616,0.476
7.000e-02,1.616,0.476
8.000e-02,1.616,0.492
9.000e-02,1.616,0.492
1.000e-01,1.616,0.436
1.100e-01,1.416,0.236
1.200e-01,0.864,0.156
1.300e-01,0.864,0.14
1.400e-01,0.864,0.116
1.500e-01,0.872,0.124
1.600e-01,0.872,0.148
1.700e-01,0.864,0.148
1.800e-01,0.856,0.164
1.900e-01,0.856,0.14
2.000e-01,0.864,0.156
2.100e-01,0.856,0.14
2.200e-01,0.864,0.108
2.300e-01,0.864,0.124
2.400e-01,0.864,0.132
2.500e-01,0.856,0.124
2.600e-01,0.856,0.124
2.700e-01,0.896,0.196
2.800e-01,0.864,0.132
2.900e-01,0.848,0.124
3.000e-01,0.856,0.132
3.100e-01,0.864,0.148
3.200e-01,0.864,0.124
3.300e-01,0.872,0.148
3.400e-01,0.856,0.092
3.500e-01,0.88,0.132
3.600e-01,0.864,0.148
3.700e-01,0.864,0.148
3.800e-01,0.872,0.14
3.900e-01,0.864,0.14
4.000e-01,0.864,0.132
4.100e-01,0.864,0.132
4.200e-01,0.864,0.132
4.300e-01,0.864,0.108
4.400e-01,0.856,0.132
4.500e-01,0.864,0.108
4.600e-01,0.864,0.132
4.700e-01,0.872,0.124
4.800e-01,0.872,0.132
4.900e-01,0.88,0.124
5.000e-01,0.864,0.124
5.100e-01,0.872,0.156
5.200e-01,0.872,0.14
5.300e-01,0.872,0.14
5.400e-01,0.864,0.132
5.500e-01,0.872,0.14
5.600e-01,0.872,0.116
5.700e-01,0.856,0.124
5.800e-01,0.864,0.156
5.900e-01,0.872,0.14
6.000e-01,0.864,0.148
6.100e-01,0.872,0.124
6.200e-01,0.88,0.14
6.300e-01,0.856,0.14
6.400e-01,0.88,0.132
6.500e-01,0.856,0.156
6.600e-01,0.864,0.132
6.700e-01,0.856,0.132
6.800e-01,0.888,0.156
6.900e-01,0.864,0.124
7.000e-01,0.856,0.132
7.100e-01,0.872,0.14
7.200e-01,0.864,0.132
7.300e-01,0.856,0.124
7.400e-01,0.864,0.14
7.500e-01,0.896,0.156
7.600e-01,0.872,0.148
7.700e-01,0.856,0.124
7.800e-01,0.864,0.14
7.900e-01,0.864,0.124
8.000e-01,0.872,0.148
8.100e-01,0.872,0.132
8.200e-01,0.872,0.132
8.300e-01,0.88,0.108
8.400e-01,0.864,0.124
8.500e-01,0.856,0.14
8.600e-01,0.872,0.132
8.700e-01,0.864,0.14
8.800e-01,0.856,0.14
8.900e-01,0.856,0.132
9.000e-01,0.864,0.132
9.100e-01,0.864,0.14
9.200e-01,0.88,0.14
9.300e-01,0.856,0.148
9.400e-01,0.864,0.132
9.500e-01,0.864,0.14
9.600e-01,0.872,0.132
9.700e-01,0.864,0.132
9.800e-01,0.888,0.148
9.900e-01,0.848,0.14
1.000e+00,0.864,0.14
1.010e+00,0.872,0.116
1.020e+00,0.864,0.124
1.030e+00,0.856,0.124
1.040e+00,0.864,0.14
1.050e+00,0.848,0.124
1.060e+00,0.872,0.132
1.070e+00,0.864,0.116
1.080e+00,0.888,0.156
1.090e+00,0.856,0.156
1.100e+00,0.864,0.14
1.110e+00,0.872,0.14
1.120e+00,0.856,0.108
1.130e+00,0.872,0.116
1.140e+00,0.864,0.116
1.150e+00,0.864,0.14
1.160e+00,0.88,0.148
1.170e+00,0.864,0.164
1.180e+00,0.88,0.132
1.190e+00,0.88,0.124
1.200e+00,0.856,0.148
1.210e+00,0.864,0.132
1.220e+00,0.872,0.132
1.230e+00,0.864,0.148
1.240e+00,0.888,0.172
1.250e+00,0.88,0.116
1.260e+00,0.872,0.132
1.270e+00,0.872,0.148
1.280e+00,0.864,0.108
1.290e+00,0.864,0.132
1.300e+00,0.856,0.116
1.310e+00,0.864,0.132
1.320e+00,0.872,0.14
1.330e+00,0.872,0.148
1.340e+00,0.856,0.124
1.350e+00,0.856,0.132
1.360e+00,0.864,0.132
1.370e+00,0.856,0.124
1.380e+00,0.864,0.132
1.390e+00,0.872,0.148
1.400e+00,0.864,0.124
1.410e+00,0.864,0.124
1.420e+00,0.864,0.124
1.430e+00,0.872,0.132
1.440e+00,0.864,0.14
1.450e+00,0.864,0.124
1.460e+00,0.864,0.132
1.470e+00,0.856,0.108
1.480e+00,0.872,0.14
1.490e+00,0.864,0.148
1.500e+00,0.864,0.132
1.510e+00,0.856,0.132
1.520e+00,0.872,0.148
1.530e+00,0.864,0.124
1.540e+00,0.856,0.124
1.550e+00,0.864,0.14
1.560e+00,0.856,0.156
1.570e+00,0.864,0.156
1.580e+00,0.856,0.148
1.590e+00,0.864,0.124
1.600e+00,0.88,0.132
1.610e+00,0.872,0.14
1.620e+00,0.872,0.14
1.630e+00,0.864,0.132
1.640e+00,0.88,0.14
1.650e+00,0.864,0.116
1.660e+00,0.864,0.14
1.670e+00,0.864,0.132
1.680e+00,0.872,0.132
1.690e+00,0.872,0.124
1.700e+00,0.864,0.124
1.710e+00,0.864,0.132
1.720e+00,0.856,0.132
1.730e+00,0.864,0.124
1.740e+00,0.872,0.148
1.750e+00,0.856,0.132
1.760e+00,0.864,0.132
1.770e+00,0.872,0.14
1.780e+00,0.856,0.132
1.790e+00,0.856,0.132
1.800e+00,0.872,0.132
1.810e+00,0.864,0.124
1.820e+00,0.864,0.14
1.830e+00,0.864,0.116
1.840e+00,0.856,0.164
1.850e+00,0.864,0.164
1.860e+00,0.872,0.132
1.870e+00,0.872,0.14
1.880e+00,0.872,0.14
1.890e+00,0.864,0.164
1.900e+00,0.864,0.132
1.910e+00,0.864,0.14
1.920e+00,0.864,0.116
1.930e+00,0.88,0.164
1.940e+00,0.872,0.124
1.950e+00,0.888,0.14
1.960e+00,0.864,0.132
1.970e+00,0.888,0.132
1.980e+00,0.864,0.14
1.990e+00,0.864,0.116
2.000e+00,0.856,0.148
2.010e+00,0.856,0.116
2.020e+00,0.872,0.132
2.030e+00,0.856,0.14
2.040e+00,0.864,0.124
2.050e+00,0.872,0.132
2.060e+00,0.864,0.132
2.070e+00,0.864,0.156
2.080e+00,0.848,0.124
2.090e+00,0.88,0.164
2.100e+00,0.872,0.132
2.110e+00,0.872,0.14
2.120e+00,0.856,0.108
2.130e+00,0.864,0.132
2.140e+00,0.864,0.14
2.150e+00,0.872,0.14
2.160e+00,0.872,0.124
2.170e+00,0.872,0.116
2.180e+00,0.88,0.132
2.190e+00,0.864,0.148
2.200e+00,0.872,0.14
2.210e+00,0.872,0.148
2.220e+00,0.872,0.156
2.230e+00,0.872,0.132
2.240e+00,0.872,0.14
2.250e+00,0.864,0.148
2.260e+00,0.864,0.14
2.270e+00,0.888,0.188
2.280e+00,0.864,0.132
2.290e+00,0.872,0.14
2.300e+00,0.888,0.14
2.310e+00,0.864,0.132
2.320e+00,0.856,0.116
2.330e+00,0.848,0.14
2.340e+00,0.872,0.14
2.350e+00,0.888,0.124
2.360e+00,0.864,0.148
2.370e+00,0.872,0.124
2.380e+00,0.872,0.14
2.390e+00,0.864,0.124
2.400e+00,0.856,0.14
2.410e+00,0.88,0.14
2.420e+00,0.864,0.132
2.430e+00,0.872,0.14
2.440e+00,0.864,0.124
2.450e+00,0.856,0.092
2.460e+00,0.864,0.148
2.470e+00,0.872,0.132
2.480e+00,0.872,0.132
2.490e+00,0.872,0.132
2.500e+00,0.864,0.14
2.510e+00,0.864,0.14
2.520e+00,0.856,0.124
2.530e+00,0.888,0.156
2.540e+00,0.872,0.14
2.550e+00,0.856,0.14
2.560e+00,0.872,0.132
2.570e+00,0.864,0.164
2.580e+00,0.864,0.132
2.590e+00,0.872,0.132
2.600e+00,0.856,0.124
2.610e+00,0.864,0.14
2.620e+00,0.872,0.116
2.630e+00,0.864,0.124
2.640e+00,0.872,0.132
2.650e+00,0.856,0.124
2.660e+00,0.856,0.124
2.670e+00,0.872,0.148
2.680e+00,0.864,0.108
2.690e+00,0.856,0.132
2.700e+00,0.864,0.124
2.710e+00,0.856,0.14
2.720e+00,0.872,0.148
2.730e+00,0.872,0.156
2.740e+00,0.872,0.124
2.750e+00,0.848,0.124
2.760e+00,0.864,0.148
2.770e+00,0.872,0.124
2.780e+00,0.864,0.148
2.790e+00,0.88,0.132
2.800e+00,0.856,0.116
2.810e+00,0.856,0.124
2.820e+00,0.864,0.124
2.830e+00,0.848,0.124
2.840e+00,0.864,0.132
2.850e+00,0.872,0.14
2.860e+00,0.88,0.132
2.870e+00,0.872,0.124
2.880e+00,0.872,0.14
2.890e+00,0.872,0.14
2.900e+00,0.856,0.124
2.910e+00,0.864,0.1
2.920e+00,0.856,0.124
2.930e+00,0.872,0.14
2.940e+00,0.888,0.148
2.950e+00,0.872,0.124
2.960e+00,0.864,0.132
2.970e+00,0.864,0.132
2.980e+00,0.864,0.14
2.990e+00,0.88,0.148
3.000e+00,0.856,0.132
3.010e+00,0.872,0.132
3.020e+00,0.864,0.148
3.030e+00,0.856,0.132
3.040e+00,0.872,0.116
3.050e+00,0.872,0.132
3.060e+00,0.872,0.132
3.070e+00,0.872,0.156
3.080e+00,0.864,0.148
3.090e+00,0.912,0.22
3.100e+00,0.88,0.132
3.110e+00,0.872,0.14
3.120e+00,0.872,0.148
3.130e+00,0.88,0.132
3.140e+00,0.88,0.14
3.150e+00,0.856,0.124
3.160e+00,0.872,0.132
3.170e+00,0.864,0.148
3.180e+00,0.832,0.084
3.190e+00,0.872,0.148
3.200e+00,0.864,0.132
3.210e+00,0.872,0.14
3.220e+00,0.856,0.124
3.230e+00,0.856,0.1
3.240e+00,0.872,0.148
3.250e+00,0.872,0.132
3.260e+00,0.864,0.132
3.270e+00,0.88,0.14
3.280e+00,0.872,0.14
3.290e+00,0.864,0.132
3.300e+00,0.872,0.116
3.310e+00,0.872,0.116
3.320e+00,0.848,0.124
3.330e+00,0.88,0.108
3.340e+00,0.872,0.132
3.350e+00,0.872,0.14
3.360e+00,0.856,0.14
3.370e+00,0.856,0.108
3.380e+00,0.856,0.116
3.390e+00,0.856,0.124
3.400e+00,0.864,0.132
3.410e+00,0.864,0.132
3.420e+00,0.864,0.132
3.430e+00,0.864,0.132
3.440e+00,0.88,0.14
3.450e+00,0.848,0.156
3.460e+00,0.864,0.132
3.470e+00,0.864,0.164
3.480e+00,0.864,0.116
3.490e+00,0.856,0.132
3.500e+00,0.856,0.124
3.510e+00,0.88,0.132
3.520e+00,0.856,0.116
3.530e+00,0.864,0.116
3.540e+00,0.864,0.124
3.550e+00,0.856,0.116
3.560e+00,0.856,0.124
3.570e+00,0.856,0.14
3.580e+00,0.872,0.124
3.590e+00,0.88,0.14
3.600e+00,0.864,0.116
3.610e+00,0.864,0.156
3.620e+00,0.872,0.148
3.630e+00,0.896,0.148
3.640e+00,0.872,0.14
3.650e+00,0.872,0.156
3.660e+00,0.864,0.116
3.670e+00,0.88,0.14
3.680e+00,0.864,0.14
3.690e+00,0.856,0.14
3.700e+00,0.872,0.132
3.710e+00,0.872,0.14
3.720e+00,0.856,0.14
3.730e+00,0.872,0.132
3.740e+00,0.872,0.148
3.750e+00,0.88,0.148
3.760e+00,0.864,0.124
3.770e+00,0.872,0.124
3.780e+00,0.888,0.148
3.790e+00,0.872,0.116
3.800e+00,0.872,0.132
3.810e+00,0.864,0.132
3.820e+00,0.872,0.14
3.830e+00,0.848,0.14
3.840e+00,0.856,0.14
3.850e+00,0.872,0.14
3.860e+00,0.864,0.124
3.870e+00,0.896,0.156
3.880e+00,0.872,0.132
3.890e+00,0.872,0.132
3.900e+00,0.88,0.14
3.910e+00,0.872,0.148
3.920e+00,0.864,0.132
3.930e+00,0.872,0.164
3.940e+00,0.872,0.116
3.950e+00,0.848,0.108
3.960e+00,0.872,0.14
3.970e+00,0.872,0.148
