Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
13:49:24,300.09760070617864,300.0,0.0,0.05778683240018733,0.001,57.78683240018733,0.05778683240018733,0.001,57.78683240018733
13:49:25,300.053116000544,300.0586230321436,0.05805336112662507,0.0362355663240211,0.001,36.2355663240211,0.0362355663240211,0.001,36.2355663240211
13:49:27,300.08260693437467,300.0184279485254,0.07301977379677507,0.03864228777688728,0.001,38.64228777688728,0.03864228777688728,0.001,38.64228777688728
13:49:28,300.0657113592428,299.97725584941196,0.05209733468364528,0.046144339832183245,0.001,46.14433983218324,0.046144339832183245,0.001,46.14433983218324
13:49:29,300.0555393291173,299.93641802904096,0.061648526986783275,0.03861824055405142,0.001,38.61824055405142,0.03861824055405142,0.001,38.61824055405142
13:49:30,299.9967113927574,299.8961197975982,0.07674809785724741,0.061957070226021836,0.001,61.957070226021834,0.061957070226021836,0.001,61.957070226021834
13:49:31,299.9965242569497,299.85590442455896,0.0012455825747788253,0.024032175990378695,0.001,24.032175990378693,0.024032175990378695,0.001,24.032175990378693
13:49:33,299.9378754700779,299.8156612916498,0.0013776815488175664,0.012097020744592733,0.001,12.097020744592733,0.012097020744592733,0.001,12.097020744592733
13:49:34,299.95027874740674,299.77547333674715,0.08609517976556891,0.04078071518812719,0.001,40.78071518812719,0.04078071518812719,0.001,40.78071518812719
13:49:35,299.916430293951,299.73527000384615,0.0,0.051543803210721294,0.001,51.54380321072129,0.051543803210721294,0.001,51.54380321072129
13:49:36,299.9192728584995,299.69503404733626,0.08323290891848918,0.06491415690621594,0.001,64.91415690621594,0.06491415690621594,0.001,64.91415690621594
13:49:38,299.9262116091351,299.65484355724936,0.0,0.041112115433245444,0.001,41.11211543324544,0.041112115433245444,0.001,41.11211543324544
13:49:39,299.9010584779539,299.61457581954284,0.0,0.05245316797736902,0.001,52.45316797736902,0.05245316797736902,0.001,52.45316797736902
13:49:40,299.88655990513587,299.57436394330944,0.0,0.05709075120144658,0.001,57.09075120144657,0.05709075120144658,0.001,57.09075120144657
13:49:41,299.8541374396504,299.5340790156234,0.06818740355402078,0.0661119651280108,0.001,66.11196512801081,0.0661119651280108,0.001,66.11196512801081
13:49:42,299.78837794764786,299.49380982356354,0.039572242187882536,0.0611954721300344,0.001,61.195472130034396,0.0611954721300344,0.001,61.195472130034396
13:49:44,299.74839746971617,299.45354203022606,0.032176006475865715,0.05627507141243554,0.001,56.27507141243554,0.05627507141243554,0.001,56.27507141243554
13:49:45,299.72945629577356,299.4133583271214,0.04213988337459445,0.04422084357044936,0.001,44.220843570449354,0.04422084357044936,0.001,44.220843570449354
13:49:46,299.7086913002811,299.3730657700408,0.0544771905518749,0.03100914842675677,0.001,31.00914842675677,0.03100914842675677,0.001,31.00914842675677
13:49:47,299.69965677813667,299.3328675710865,0.008085896213578515,0.0442561466107268,0.001,44.256146610726795,0.0442561466107268,0.001,44.256146610726795
13:49:48,299.69455161309895,299.29263518290804,0.09092074687894375,0.03479604812336045,0.001,34.79604812336045,0.03479604812336045,0.001,34.79604812336045
13:49:50,299.6599667788958,299.2524873300104,0.0,0.023775652383180454,0.001,23.775652383180454,0.023775652383180454,0.001,23.775652383180454
13:49:51,299.64171506280513,299.212270812562,0.05176052939022296,0.052759997417054644,0.001,52.75999741705464,0.052759997417054644,0.001,52.75999741705464
13:49:52,299.5852782671113,299.1719662868687,0.0,0.04652072413704945,0.001,46.52072413704945,0.04652072413704945,0.001,46.52072413704945
13:49:53,299.55807281810655,299.1317776564468,0.0,0.03562231558616273,0.001,35.62231558616273,0.03562231558616273,0.001,35.62231558616273
13:49:54,299.52523200316756,299.0915773753036,0.06950650767190916,0.061683804566641375,0.001,61.68380456664137,0.061683804566641375,0.001,61.68380456664137
13:49:56,299.5093377843061,299.0513450745452,0.018271239190027357,0.05728253518043072,0.001,57.28253518043072,0.05728253518043072,0.001,57.28253518043072
13:49:57,299.47218029430786,299.01112734910936,0.06937136366411555,0.051474051769679015,0.001,51.474051769679015,0.051474051769679015,0.001,51.474051769679015
13:49:58,299.42469594428525,298.9708902879267,0.008227916191912876,0.04081377830915512,0.001,40.81377830915512,0.04081377830915512,0.001,40.81377830915512
13:49:59,299.3574249420658,298.9306860808242,0.0,0.041615977592020605,0.001,41.615977592020606,0.041615977592020605,0.001,41.615977592020606
13:50:00,299.32426807728797,298.8904461268295,0.0,0.050618601638981575,0.001,50.61860163898157,0.050618601638981575,0.001,50.61860163898157
13:50:02,299.25660955197196,298.8502692504435,0.0,0.05014950045902841,0.001,50.14950045902841,0.05014950045902841,0.001,50.14950045902841
13:50:03,299.20809453453495,298.81011720932617,0.0,0.07862599848402609,0.001,78.62599848402608,0.07862599848402609,0.001,78.62599848402608
13:50:04,299.16859469092685,298.76985402541453,0.0,0.03990002070882665,0.001,39.90002070882665,0.03990002070882665,0.001,39.90002070882665
13:50:05,299.1541447266319,298.72959062692615,0.09239383790629828,0.03166749445398525,0.001,31.66749445398525,0.03166749445398525,0.001,31.66749445398525
13:50:06,299.0978306393038,298.68937059677734,0.0,0.04755595307909841,0.001,47.555953079098416,0.04755595307909841,0.001,47.555953079098416
13:50:08,299.038832889857,298.64917262829437,0.0010727796698271508,0.050026338364453554,0.001,50.02633836445355,0.050026338364453554,0.001,50.02633836445355
13:50:09,299.00740301020954,298.60895776388145,0.09538271280201711,0.037950337890036843,0.001,37.95033789003684,0.037950337890036843,0.001,37.95033789003684
13:50:10,298.92190374997733,298.56876503265994,0.0,0.056475730533535884,0.001,56.47573053353588,0.056475730533535884,0.001,56.47573053353588
13:50:11,298.873591708993,298.5285352273494,0.0,0.06495032444312768,0.001,64.95032444312767,0.06495032444312768,0.001,64.95032444312767
13:50:13,298.82609918726513,298.48826564587256,0.0,0.054237527990162925,0.001,54.237527990162924,0.054237527990162925,0.001,54.237527990162924
13:50:14,298.79745539198007,298.4480285211116,0.055652948668474235,0.023249456774616387,0.001,23.249456774616387,0.023249456774616387,0.001,23.249456774616387
13:50:15,298.7304793439219,298.4078396840602,0.0,0.04205376798488228,0.001,42.05376798488228,0.04205376798488228,0.001,42.05376798488228
13:50:16,298.7041930927034,298.3676180088232,0.0,0.03742713300499385,0.001,37.42713300499385,0.03742713300499385,0.001,37.42713300499385
13:50:17,298.666363674889,298.3274165196925,0.015094429027758994,0.046188112806537195,0.001,46.18811280653719,0.046188112806537195,0.001,46.18811280653719
13:50:19,298.6436703612077,298.2872380300075,0.08916220486910223,0.05672794359567029,0.001,56.72794359567028,0.05672794359567029,0.001,56.72794359567028
13:50:20,298.61019424651585,298.24699589845636,0.0,0.0423095303404544,0.001,42.3095303404544,0.0423095303404544,0.001,42.3095303404544
13:50:21,298.5618538192353,298.2067402088354,0.0,0.0543939279656491,0.001,54.3939279656491,0.0543939279656491,0.001,54.3939279656491
13:50:22,298.54945535057124,298.1665511015763,0.0,0.05420113722200929,0.001,54.20113722200929,0.05420113722200929,0.001,54.20113722200929
13:50:23,298.51731301075347,298.12637084759376,0.05520769197557432,0.06055070138041674,0.001,60.55070138041674,0.06055070138041674,0.001,60.55070138041674
13:50:25,298.47949884598137,298.0860893133988,0.006709130330937319,0.041654569663486685,0.001,41.65456966348668,0.041654569663486685,0.001,41.65456966348668
13:50:26,298.46029723532575,298.04583995776477,0.0,0.06316834142551463,0.001,63.168341425514626,0.06316834142551463,0.001,63.168341425514626
13:50:27,298.42892001874526,298.00563416120514,0.0,0.05950078990219148,0.001,59.50078990219148,0.05950078990219148,0.001,59.50078990219148
13:50:28,298.377163997689,297.9654751264761,0.0,0.050745175494618155,0.001,50.74517549461815,0.050745175494618155,0.001,50.74517549461815
13:50:29,298.29281666511736,297.92519621488555,0.07909144248401903,0.05041851688153568,0.001,50.41851688153568,0.05041851688153568,0.001,50.41851688153568
13:50:31,298.28184371861903,297.88499362902945,0.04894039042535614,0.056318394843658026,0.001,56.31839484365803,0.056318394843658026,0.001,56.31839484365803
13:50:32,298.2343185228763,297.84473941760365,0.0,0.05491110980574256,0.001,54.91110980574256,0.05491110980574256,0.001,54.91110980574256
13:50:33,298.16697853749616,297.80451758342093,0.05624590115542303,0.067089795064001,0.001,67.08979506400101,0.067089795064001,0.001,67.08979506400101
13:50:34,298.1407624894735,297.76433179018005,0.005034281889021619,0.052347667572685115,0.001,52.34766757268511,0.052347667572685115,0.001,52.34766757268511
13:50:35,298.0777739336538,297.72412433263764,0.03570733133572812,0.03925497106677168,0.001,39.254971066771674,0.03925497106677168,0.001,39.254971066771674
13:50:37,298.0428547661563,297.6839300675899,0.0,0.05106780827783151,0.001,51.0678082778315,0.05106780827783151,0.001,51.0678082778315
13:50:38,298.02515828733254,297.6437027179907,0.00945301041126223,0.04498789571954187,0.001,44.98789571954187,0.04498789571954187,0.001,44.98789571954187
13:50:39,297.971590030323,297.60354699728,0.0280119756283169,0.05649850344128704,0.001,56.49850344128704,0.05649850344128704,0.001,56.49850344128704
13:50:40,297.9073622155243,297.56341642178205,0.0,0.04582315077734392,0.001,45.82315077734392,0.04582315077734392,0.001,45.82315077734392
13:50:41,297.85979495551004,297.52322952386845,0.021697112442521038,0.06016517323818451,0.001,60.16517323818451,0.06016517323818451,0.001,60.16517323818451
13:50:43,297.82105569882265,297.48299147722236,0.0,0.059241179420150336,0.001,59.24117942015034,0.059241179420150336,0.001,59.24117942015034
13:50:44,297.7632527579558,297.44275942282985,0.0,0.044215158406843764,0.001,44.21515840684376,0.044215158406843764,0.001,44.21515840684376
13:50:45,297.7181870570644,297.40252929168054,0.0006911851442397588,0.027932275822742186,0.001,27.932275822742184,0.027932275822742186,0.001,27.932275822742184
13:50:46,297.68184260264604,297.36233218945176,0.0,0.06456466841028291,0.001,64.5646684102829,0.06456466841028291,0.001,64.5646684102829
13:50:48,297.64996522926674,297.3222056034914,0.0,0.062221640774261615,0.001,62.221640774261616,0.062221640774261615,0.001,62.221640774261616
13:50:49,297.6330176094497,297.2820039633623,0.007998603889684498,0.06395149735870627,0.001,63.95149735870627,0.06395149735870627,0.001,63.95149735870627
13:50:50,297.5758333183528,297.2417978965949,0.0,0.05595970964578776,0.001,55.95970964578776,0.05595970964578776,0.001,55.95970964578776
13:50:51,297.5433221231505,297.2015211943498,0.0,0.04583022589861915,0.001,45.83022589861915,0.04583022589861915,0.001,45.83022589861915
13:50:52,297.4939511146972,297.16131150362,0.06908632081193058,0.0502590833994799,0.001,50.2590833994799,0.0502590833994799,0.001,50.2590833994799
13:50:54,297.4533527751094,297.1209579034359,0.09640619014436447,0.03160469928679544,0.001,31.60469928679544,0.03160469928679544,0.001,31.60469928679544
13:50:55,297.4133000298099,297.0807313644599,0.01327398032534668,0.05774389520263159,0.001,57.743895202631585,0.05774389520263159,0.001,57.743895202631585
13:50:56,297.34874804980734,297.040490877997,0.0,0.06048583468585273,0.001,60.48583468585273,0.06048583468585273,0.001,60.48583468585273
13:50:57,297.2936357444039,297.0003094796053,0.09543025400600343,0.0715415181508131,0.001,71.54151815081309,0.0715415181508131,0.001,71.54151815081309
13:50:58,297.27763672972674,296.9601106607627,0.0,0.05867505457574082,0.001,58.675054575740816,0.05867505457574082,0.001,58.675054575740816
13:51:00,297.2423466495834,296.9198711756578,0.0,0.059815264815082016,0.001,59.81526481508202,0.059815264815082016,0.001,59.81526481508202
13:51:01,297.20976414879544,296.8797006014696,0.0,0.030818794767931812,0.001,30.818794767931813,0.030818794767931812,0.001,30.818794767931813
13:51:02,297.1771133762121,296.8394570553016,0.0,0.056337054119417224,0.001,56.337054119417225,0.056337054119417224,0.001,56.337054119417225
13:51:03,297.1458127791564,296.7992740753999,0.09825303316627926,0.056747171398001894,0.001,56.747171398001896,0.056747171398001894,0.001,56.747171398001896
13:51:04,297.11074649696724,296.759037840735,0.0,0.046492241362296516,0.001,46.49224136229652,0.046492241362296516,0.001,46.49224136229652
13:51:06,297.0820897158569,296.7188653512508,0.040033190841605906,0.05085028890072411,0.001,50.8502889007241,0.05085028890072411,0.001,50.8502889007241
13:51:07,297.04378946316956,296.67868643241235,0.07209271964259037,0.06175103857584598,0.001,61.75103857584598,0.06175103857584598,0.001,61.75103857584598
13:51:08,297.01463427064687,296.6385201418112,0.01864945916298959,0.03411629182624401,0.001,34.11629182624401,0.03411629182624401,0.001,34.11629182624401
13:51:09,296.97037276881787,296.59832650459913,0.0,0.03251462182748826,0.001,32.514621827488256,0.03251462182748826,0.001,32.514621827488256
13:51:10,296.9499906629,296.5581500732611,0.09047605950768008,0.03757786087566079,0.001,37.57786087566079,0.03757786087566079,0.001,37.57786087566079
