Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.063395E-2	1.050500E+2	-3.000000E+3	-2.999560E+0	-4.595800E+1	6.526742E+1	1.651830E+2	6.066000E-1	1.002000E-1	-1.776400E-1	-4.595800E+1	3.865268E+0	8.836136E+0	6.066000E-1	5.360000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	1.000000E+0
3.240185E-2	1.050500E+2	-2.995000E+3	-2.995340E+0	-4.598780E+1	6.513336E+1	1.624169E+2	6.165000E-1	1.001300E-1	-1.764300E-1	-4.598780E+1	3.836452E+0	6.666667E+0	6.165000E-1	4.110000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	2.000000E+0
5.418644E-2	1.050500E+2	-2.990000E+3	-2.989170E+0	-4.586130E+1	6.517848E+1	1.655489E+2	5.994000E-1	9.923000E-2	-1.776800E-1	-4.586130E+1	3.874291E+0	7.724391E+0	5.994000E-1	4.630000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	3.000000E+0
7.632104E-2	1.050500E+2	-2.985000E+3	-2.985320E+0	-4.577380E+1	6.521897E+1	1.619109E+2	6.196000E-1	1.003200E-1	-1.761300E-1	-4.577380E+1	3.847834E+0	7.198192E+0	6.196000E-1	4.460000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	4.000000E+0
9.867231E-2	1.050500E+2	-2.980000E+3	-2.980100E+0	-4.564190E+1	6.529308E+1	1.602595E+2	6.243000E-1	1.000500E-1	-1.749800E-1	-4.564190E+1	3.833758E+0	6.679481E+0	6.243000E-1	4.170000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	5.000000E+0
1.204569E-1	1.050500E+2	-2.975000E+3	-2.975230E+0	-4.560780E+1	6.523511E+1	1.637985E+2	6.055000E-1	9.918000E-2	-1.752300E-1	-4.560780E+1	3.842106E+0	8.142031E+0	6.055000E-1	4.930000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	6.000000E+0
1.424748E-1	1.050500E+2	-2.970000E+3	-2.969930E+0	-4.547890E+1	6.530347E+1	1.612255E+2	6.218000E-1	1.002500E-1	-1.756200E-1	-4.547890E+1	3.861571E+0	8.877453E+0	6.218000E-1	5.520000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	7.000000E+0
1.652094E-1	1.050500E+2	-2.965000E+3	-2.965480E+0	-4.533060E+1	6.541894E+1	1.616456E+2	6.174000E-1	9.980000E-2	-1.739900E-1	-4.533060E+1	3.838246E+0	7.450599E+0	6.174000E-1	4.600000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	8.000000E+0
1.869440E-1	1.050500E+2	-2.960000E+3	-2.960130E+0	-4.523060E+1	6.544530E+1	1.595070E+2	6.248000E-1	9.966000E-2	-1.743100E-1	-4.523060E+1	3.853807E+0	6.786172E+0	6.248000E-1	4.240000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	9.000000E+0
2.088286E-1	1.050500E+2	-2.955000E+3	-2.954700E+0	-4.510020E+1	6.551412E+1	1.623671E+2	6.210000E-1	1.008300E-1	-1.734500E-1	-4.510020E+1	3.845881E+0	7.681159E+0	6.210000E-1	4.770000E-3	1.000000E-2	0.000000E+0	7.000000E+1	4.000000E+0	7.000000E+1	4.000000E+0	1.000000E+0	1.000000E+1
